,x,y,z
0,-0.08196,0.14277,0.69141
1,-0.08196,0.14277,0.69141
2,-0.08188,0.14288,0.69122
3,-0.08196,0.14277,0.69141
4,-0.08188,0.14288,0.69122
5,-0.08196,0.14277,0.69141
6,-0.08196,0.14277,0.69141
7,-0.0819,0.14311,0.69125
8,-0.08188,0.14288,0.69122
9,-0.08198,0.14299,0.69141
10,-0.0819,0.14311,0.69125
11,-0.08188,0.14288,0.69122
12,-0.0819,0.14311,0.69125
13,-0.0819,0.14311,0.69125
14,-0.0819,0.14311,0.69125
15,-0.0819,0.14311,0.69125
16,-0.0819,0.14311,0.69125
17,-0.0819,0.14311,0.69125
18,-0.0819,0.14311,0.69125
19,-0.0819,0.14311,0.69125
20,-0.0819,0.14311,0.69125
21,-0.0819,0.14311,0.69125
22,-0.0819,0.14311,0.69125
23,-0.0819,0.14311,0.69125
24,-0.0819,0.14311,0.69125
25,-0.0819,0.14311,0.69125
26,-0.0819,0.14311,0.69125
27,-0.0819,0.14311,0.69125
28,-0.0819,0.14311,0.69125
29,-0.0819,0.14311,0.69125
30,-0.0819,0.14311,0.69125
31,-0.0819,0.14311,0.69125
32,-0.0819,0.14311,0.69125
33,-0.0819,0.14311,0.69125
34,-0.0819,0.14311,0.69125
35,-0.0819,0.14311,0.69125
36,-0.0819,0.14311,0.69125
37,-0.0819,0.14311,0.69125
38,-0.0819,0.14311,0.69125
39,-0.08185,0.14328,0.69109
40,-0.08185,0.14328,0.69109
41,-0.08185,0.14328,0.69109
42,-0.08185,0.14328,0.69109
43,-0.08185,0.14328,0.69109
44,-0.08185,0.14328,0.69109
45,-0.0819,0.14311,0.69125
46,-0.08185,0.14328,0.69109
47,-0.0819,0.14311,0.69125
48,-0.0819,0.14311,0.69125
49,-0.08185,0.14328,0.69109
50,-0.08185,0.14328,0.69109
51,-0.08185,0.14328,0.69109
52,-0.08185,0.14328,0.69109
53,-0.08185,0.14328,0.69109
54,-0.08196,0.14352,0.69152
55,-0.0819,0.14311,0.69125
56,-0.08196,0.14352,0.69152
57,-0.08185,0.14328,0.69109
58,-0.08185,0.14328,0.69109
59,-0.08196,0.14352,0.69152
60,-0.08185,0.14328,0.69109
61,-0.08185,0.14328,0.69109
62,-0.08196,0.14352,0.69152
63,-0.08196,0.14352,0.69152
